# G009 R2 boundary-fastpath candidate-affecting branch inventory delta review
# baseline_head	8a557f08dbb3e87a5902663a78668ae37c5ada80
# baseline_manifest_source	HEAD:src/test/resources/org/apache/sysds/hops/fedplanner/placement/candidate-affecting-branches.tsv
# baseline_manifest_sha256	66c47dd73d00565102847bc7c8431afe1e7be5909d4a08510f6adc0fea8e1ffb
# final_working_tree_head	8a557f08dbb3e87a5902663a78668ae37c5ada80
# baseline_NeutralPlacementGraphBuilder_sha256	82c5a72ba89ce5446901a7e08a4ec214e71176912f67e0bc3944b77d65c0b92c
# final_NeutralPlacementGraphBuilder_sha256	82c5a72ba89ce5446901a7e08a4ec214e71176912f67e0bc3944b77d65c0b92c
# baseline_CandidateClosureDependencies_sha256	8c36ee6dfb43aef988f9f8bbf7bb6cfe13f02b61b505016c03b37f8ce693ff7b
# final_CandidateClosureDependencies_sha256	8c36ee6dfb43aef988f9f8bbf7bb6cfe13f02b61b505016c03b37f8ce693ff7b
# baseline_NativePlacementContinuity_sha256	ead707f14789ee8411742c8c3acf3d68687c71f338df865631a232c52b7c0752
# final_NativePlacementContinuity_sha256	348bb741d20c6e4bfe1e8d3a014c60165b6b07a627690869e9e65e99915c7655
# baseline_CandidateSelections_sha256	dbebdac384ee5de8ce6d97e86e2876a99cda83852eb75c0d5c23ac74252ab1f6
# final_CandidateSelections_sha256	dbebdac384ee5de8ce6d97e86e2876a99cda83852eb75c0d5c23ac74252ab1f6
# baseline_RelocationSelections_sha256	2d19553730af5ed88f37ecfe7bb40a0125e324cebaa5eef8e1230eb86bcfc597
# final_RelocationSelections_sha256	2d19553730af5ed88f37ecfe7bb40a0125e324cebaa5eef8e1230eb86bcfc597
# baseline_PlacementIdentity_sha256	fdd24217f8fe8f87b102cff8b4f515d110e3cb06c7925d7490fc62d80a40a20b
# final_PlacementIdentity_sha256	fdd24217f8fe8f87b102cff8b4f515d110e3cb06c7925d7490fc62d80a40a20b
# final_manifest_sha256	e6339fccf03c7b1a09af34560cd0c0efe96d7ac55fdcd1789efd73b6d9f6dbe3
# comparison	tracked HEAD manifest versus exact scanner output from the current certified-canonical-group boundary-fastpath working tree
# pairing_rule	pair identical branch ID/file/kind/method with changed exact subtree digest as MODIFIED_SUBTREE; replacement implementation branches are classified independently because the old priority-queue and new monotone-boundary algorithms have no exact predicate counterpart
# modified_subtree_policy	a counterpart is present only for identical scanner branch identity with a changed exact subtree digest; every counterpart is reciprocal and digest-distinct
# completeness_scope	every HEAD-to-current manifest-key addition/removal is present exactly once; unchanged rows are intentionally omitted
# baseline_rows	6412
# final_rows	6417
# total_removed	31
# total_added	36
# total_delta	67
# count	ADDED	R2_BOUNDARY_FASTPATH_BOUNDARY_DEDUPLICATION	2
# count	ADDED	R2_BOUNDARY_FASTPATH_BOUNDARY_DUPLICATE_COUNT	1
# count	ADDED	R2_BOUNDARY_FASTPATH_EMPTY_GROUP_SCAN	1
# count	ADDED	R2_BOUNDARY_FASTPATH_EMPTY_GROUP_SKIP	3
# count	ADDED	R2_BOUNDARY_FASTPATH_EMPTY_RESULT	2
# count	ADDED	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK	2
# count	ADDED	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK_GUARD	3
# count	ADDED	R2_BOUNDARY_FASTPATH_LINEAR_CONCATENATION	2
# count	ADDED	R2_BOUNDARY_FASTPATH_MONOTONE_BOUNDARY_PROOF	1
# count	ADDED	R2_BOUNDARY_FASTPATH_REPLACEMENT_MODIFIED_SUBTREE	1
# count	ADDED	R2_BOUNDARY_FASTPATH_SINGLE_GROUP_NO_COPY	2
# count	ADDED	R2_CANONICAL_GROUP_TYPE_PROPAGATION	2
# count	ADDED	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	9
# count	ADDED	R2_CERTIFIED_CANONICAL_GROUP_BOUNDARY	5
# count	REMOVED	R2_BOUNDARY_FASTPATH_REPLACEMENT_MODIFIED_SUBTREE	1
# count	REMOVED	R2_CANONICAL_GROUP_TYPE_PROPAGATION	2
# count	REMOVED	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	9
# count	REMOVED	R2_CERTIFIED_CANONICAL_GROUP_BOUNDARY	1
# count	REMOVED	R2_REMOVED_STRUCTURAL_KEY_KWAY_HELPER	2
# count	REMOVED	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	16
direction	id	file	line_start	line_end	kind	method	classification	counterpart_id	snippet_sha256
REMOVED	BR-566da018bfd9df02	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	997	1003	ENHANCED_FOR	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	8c89354782ea7abb47dad2f9f52ae0bee4c32ac6d285e6961f37e410dc36092f
REMOVED	BR-85da3c95856245da	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	999	1001	IF	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	c5d67855b246d4a041fb33e76ef33fd37ccead86740c17c0ef3286b15ea1b437
REMOVED	BR-4b3cd4ff11c3df1c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	999	1000	SHORT_CIRCUIT	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	71d18336e8fb412b0a21571a80c7853bb5c6e231a07cd9f044d7ce4043ac27a9
REMOVED	BR-fac348cd2f5c1a18	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	999	999	SHORT_CIRCUIT	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	c180288983f8796bfae8d9528141ee00824ab2b66b5856fb246341b18f89814c
REMOVED	BR-8297d7e5d53fe998	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1001	1001	PROJECTION	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	e6ba7d5151936d1d4264ff0fc720e6debba9bd158ac18a310e53e448da7ef23f
REMOVED	BR-b9dc36296a974f4a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1001	1001	RETURN	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	e7c0a0013b61c25af488fdc5827d6196f37374b29833e110cb66b895fd6f5b6c
REMOVED	BR-b82eb12c61b835c2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1008	1009	IF	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	b65db184eee20a4254ff8c9bc2f5627c27dd397784b39c0792c0ff4cacb2ba62
REMOVED	BR-244c993c1891d3e6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1009	1009	RETURN	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	1bf1a9dbedcc115d086091a925c405e688aebd15c01a277940f94bec133b447b
REMOVED	BR-9cc43e6fe784bb5a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1011	1011	RETURN	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	690dda474ac7ff4bc61a73faf47c624f25905e07ec39e18f5164acaf6ac47a87
REMOVED	BR-83751a880d2552d3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1011	1011	TERNARY	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	9439c3595b6b57969cfd412b607890110f3c21823018a5c9e29046be83e60ad7
REMOVED	BR-4aee9ec4ce185c67	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1013	1016	FOR	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	410df40a41c31f465d014cb9b9a630a2060b288c6b0ff905e9c3df1fdcf9f70f
REMOVED	BR-16a1a8af479d6596	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1014	1016	IF	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	2be33ac54979765a85441d9be65229e56b8637fe4ff273387ab292613f68c257
REMOVED	BR-5154ea89cb3a4e75	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1020	1033	WHILE	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	92e583fd1e45f353ad1d615b2e9d6ae561d031dc9f0f990f2057be3bb85415aa
REMOVED	BR-73ad9bddd44030c6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1023	1027	IF	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	a718edab2f12e5a363f33db32d3075de5bd873f11c302d6aae3db2383f6d097c
REMOVED	BR-6c2d7179faf9b146	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1023	1023	SHORT_CIRCUIT	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	e292ff92446452d3fb68e6f82e9cb4ac7fb4e10bd0535be9c6267394cc366669
REMOVED	BR-ca17ce911afbb593	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1030	1032	IF	mergeCanonicalReferenceGroups	R2_REPLACED_PRIORITY_QUEUE_KWAY_MERGE	-	333cb1c0ef4b740a70bb5cf768272ff25f633d0f07209e7feb79626375b0338b
REMOVED	BR-338ed403373fb630	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1039	1039	RETURN	structuralReferenceKey	R2_REMOVED_STRUCTURAL_KEY_KWAY_HELPER	-	66b2ab15b39730155d716cdb8f12b3621b67ee2c704efe2136314d27d0b060b8
REMOVED	BR-e726f18259d23256	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1039	1039	TERNARY	structuralReferenceKey	R2_REMOVED_STRUCTURAL_KEY_KWAY_HELPER	-	ebf08e87be48fb45a5d2a582236c52a6fbeb0f85f04e3915ac5b0de84ff4b7c3
REMOVED	BR-844d843e7779b6eb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1792	1800	ENHANCED_FOR	routeBindingGroups	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-844d843e7779b6eb	563da6a5d8cc5738a2eaa14b856c142b02644ad1906f1bad67a4bb8604ac6e0f
ADDED	BR-8ba8a0541a23c5c5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	630	696	TRY	computeCandidateSupportAlternatives	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-8ba8a0541a23c5c5	1ee55cdfbe829df4a32363030e7cc718dd41163b2edfd2787e4b50aa299bce3b
ADDED	BR-659bd0d93453b1db	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	640	682	IF	computeCandidateSupportAlternatives	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-659bd0d93453b1db	376d2d7dbde7101156a9744a6bf592ccbed1870a9bc6e40d6805dff352d07990
ADDED	BR-cb8de69600224833	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	641	682	ENHANCED_FOR	computeCandidateSupportAlternatives	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-cb8de69600224833	f742cf6e53838e04aabfcf6c1e58ef5ab116ee458a864b6876c7dd3b7a775567
ADDED	BR-eb4f8320a6c3a4f3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	647	667	ENHANCED_FOR	computeCandidateSupportAlternatives	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-eb4f8320a6c3a4f3	c39b4a289833d97df9af82ee3bbeb8773709cd29a64a499391a778308fcdd2c4
ADDED	BR-4fa4a2b62ef2983a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	650	655	MERGE	computeCandidateSupportAlternatives	R2_CANONICAL_GROUP_TYPE_PROPAGATION	-	95e1173382d73ba0ab48f0e3ae05a76dd4fb2c8a07a4a6643d07f1759ed9a6cc
ADDED	BR-bd904920530b5406	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	740	796	TRY	computeDirectAcyclicSupport	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-bd904920530b5406	e125d4d56850ac29fb078e7be0325e5b08973fd253182fdb1affec5091a26ec5
ADDED	BR-035baa6fcfd8c3da	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	746	783	IF	computeDirectAcyclicSupport	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-035baa6fcfd8c3da	6c244a4f385293afb8ae1da037c20ac01f5d610b6d290fc2c62f5fa5fd85d68c
ADDED	BR-5cfa4d6987e38e3a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	747	783	ENHANCED_FOR	computeDirectAcyclicSupport	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-5cfa4d6987e38e3a	86e39dea60b0732428b5c746edc680245f1c5e4b28c69853b656431d5a12edcd
ADDED	BR-6dad554c2107e6a3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	750	770	ENHANCED_FOR	computeDirectAcyclicSupport	R2_CANONICAL_GROUP_TYPE_PROPAGATION_MODIFIED_SUBTREE	BR-6dad554c2107e6a3	973c0f78e311df721f3b56d57e4ad70baf52f6d5a5b547ad73010e37d880ae71
ADDED	BR-7efc6caf2b58ce79	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	957	958	RETURN	estimatedDirectSummaryBytes	R2_CANONICAL_GROUP_TYPE_PROPAGATION	-	10c28869a7237d4dfad8c17ee14a31558c678e45b387f69fafa2f62e93924598
ADDED	BR-cd76c30fdbd8b304	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	971	972	IF	canonicalReferences	R2_CERTIFIED_CANONICAL_GROUP_BOUNDARY	-	15ad98e860f77ecbff3d88dcd5f53d6936ef260af31dfe9b456483089302cf4d
ADDED	BR-a2fadaf53476846d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	972	972	RETURN	canonicalReferences	R2_CERTIFIED_CANONICAL_GROUP_BOUNDARY	-	463438e726ba79bdb07bb260267d94d924be888026dbc58ddc663989704a6811
ADDED	BR-a22aedf6aeef26c5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	980	980	RETURN	canonicalReferences	R2_CERTIFIED_CANONICAL_GROUP_BOUNDARY	-	e07f56de3b906d2fa73fe05499781f0c4671d2299058a920317c17ec9f33113b
ADDED	BR-70e649c83045325c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1000	1019	ENHANCED_FOR	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_REPLACEMENT_MODIFIED_SUBTREE	BR-70e649c83045325c	09b421b39acc26a0d49d94c9da1c8ae9437b44b08e900829495f214e2d19dcf0
ADDED	BR-210198fef8738da8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1003	1004	IF	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EMPTY_GROUP_SCAN	-	8318dd26b21a4a6cdcec87c7435368a25a2598b74057d28db38ba29957656023
ADDED	BR-3c937ac23e372096	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1004	1004	CONTINUE	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EMPTY_GROUP_SKIP	-	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
ADDED	BR-4288356cfc64af4d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1005	1016	IF	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_MONOTONE_BOUNDARY_PROOF	-	7811bb6e58a0f28fa3c58e0ab40dbf238442a8918a2fcf0380bc904601fc678a
ADDED	BR-d51808f106e0931f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1011	1013	IF	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK_GUARD	-	5cc8e2470273b7c269ed551ef2c8042ff3b3847e493c8edf8ed7b9751584c203
ADDED	BR-1fa360f163c3b6b6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1011	1011	SHORT_CIRCUIT	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK_GUARD	-	9bab2204d31f72e1e3c280356198bf7577823e2ed4f905a2d4807126d2ab5911
ADDED	BR-5791718da27abb43	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1011	1011	SHORT_CIRCUIT	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK_GUARD	-	6640626c508b5f8b580cd836e934a7033c0bef56c94a0b1b640a9b0d989fea9d
ADDED	BR-62197c7ce1bb3681	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1012	1013	PROJECTION	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK	-	bf8f93d4d07149e44e62537bfb23f5ea665714e163453a498740bdedb8338e6f
ADDED	BR-00998dd3b957fc50	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1012	1013	RETURN	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EXACT_FALLBACK	-	8ec3d450b630e034eaa2ab0c42c0239ff14f6d63f56275cce8deaee03029a1c1
ADDED	BR-1ee6dda9ce59b7a5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1014	1015	IF	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_BOUNDARY_DUPLICATE_COUNT	-	1c2dae4747a5f6aecb9c5b22fdb5bf9f789b09b9db9acc31831b89705456a4a4
ADDED	BR-92155e59387a5597	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1020	1021	IF	mergeCanonicalReferenceGroups	R2_BOUNDARY_FASTPATH_EMPTY_RESULT	-	d9bb1d9466254aff80027b6a6e3c0c10319cdc8fe115356d018bb482ed5f6bc5
