# G009 P3 CFG selective-replay candidate-affecting branch inventory delta review
# baseline_head	33f4317669a510816d90df20d79ef3fa90bb1f21
# baseline_manifest_source	HEAD:src/test/resources/org/apache/sysds/hops/fedplanner/placement/candidate-affecting-branches.tsv
# baseline_manifest_sha256	be659bfb5aee39ac018008b1a2794202ee8cb53fc6d34b85d2a90b8b6245ee5c
# final_working_tree_head	33f4317669a510816d90df20d79ef3fa90bb1f21
# final_candidate_affecting_branch_scanner_sha256	4232543c3402a820b1ae0288318abf44709a70b6508be475450224715d6000ab
# final_neutral_placement_graph_builder_sha256	427922d4e849df90e0379a3ce409b31b5413a68bed75118315cd13332c3ce833
# final_candidate_closure_dependencies_sha256	922e46f89e4caaec048c1f0626f838e4277706e71cb0c37b2d382be81e65ebdb
# final_search_space_metrics_sha256	815112c0fcdc4e0b679a0e92b879473564beb0c345f5de44e3a78d93917a0a08
# final_candidate_closure_dependencies_test_sha256	43864c69bf1f8c7c3d22d30fcdcbfe466afa72665b26bd3e46d08bdeacaa8304
# final_neutral_placement_fixed_point_test_sha256	33f09019ca9bdc370ec45ce0c104b54cba5033f1f70ea0fc9063dffd0968ed91
# final_manifest_sha256	1a23d522201004d9208978ecbbb297b0f4126de6c69fc6425db23df10550c7f7
# comparison	tracked P3 Patch A HEAD manifest versus exact scanner output from final P3 Patch B working tree
# scanner_scope	Candidate-affecting sources only; SearchSpaceMetrics provenance is hashed but it is intentionally not a scanner source.
# pairing_rule	Exact old replay branches are paired to the extracted selected-replay method by file/kind/snippet digest in stable source order; modified pairs require reviewed source counterparts with changed subtree digests; all remaining additions are classified by guard/frontier/fallback/shadow/preservation/metrics responsibility.
# total_removed	45
# total_added	134
# total_delta	179
# count	ADDED	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	42
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_FALLBACK	12
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_FRONTIER	26
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_GUARD	31
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_METRICS	9
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	3
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	6
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_SHADOW	5
# count	REMOVED	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	42
# count	REMOVED	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	3
#
direction	id	file	line_start	line_end	kind	method	classification	counterpart_id	snippet_sha256
REMOVED	BR-d27b786713e937f8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3188	3190	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-ae0967b63bf107ce	26adff4b4309e25efa08390922dfd6a0aff4ae50ce38f40629b6df1eae4b0a4d
REMOVED	BR-e37aebec5346c8f5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3192	3193	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-3c9cc49579dddc0a	3233829770779146ec042b290e48a54e5b25a68ddd4cbb50481b622ee0b1edd0
REMOVED	BR-f5b0eb7ab8b9c47d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3194	3195	FILTER	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-ba220a96b804d7fd	0bba160f5188ce04985e2393ac4c6b8a5c4b758a5224e82828ba23c92aa41253
REMOVED	BR-96aa0e391e63b4ab	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3200	3200	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-03e8dcaadba6d6c8	78a456dfd7e6c9eeda3069cfa1e11300bedbb645648571c31041a70b108bdad1
REMOVED	BR-33423074d30da114	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3202	3212	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-a464e65ca70c1107	8d01fc123c22d4042150f6ada8255c9231167fd8264cf95cea0b456a700025ec
REMOVED	BR-e3073496b63de41e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3202	3202	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-dfe3481537a89afe	967f5511ce08a7e681961779dab606a0d702be401412c752ddf68f11bf374cd0
REMOVED	BR-861a732c8ab5c373	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3206	3207	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-49c1a4ed2efee76e	c0fdb12cae1409a891aa4fead5f8366a1e755034d6d7ae0c870756e91ae87d4f
REMOVED	BR-24755fbb8056060c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3206	3206	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-9533532958eb63fd	2c6945d073d0699980a6861e871f611e992e8b3671b35c2a5533410f1a674516
REMOVED	BR-6adb14ea678745a3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3206	3206	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-26ee9647b29cad04	d2dcb5ac5d1e3e5c847a1a847214d50878d904270c4eb433ec8eb041ccb2d9f2
REMOVED	BR-b80567012cf37bb5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3207	3207	THROW	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-8f464b4abc95d97c	45e839c37c31504873482302d4b46da63fe075888acfbb601df789df60ab5453
REMOVED	BR-1aca7bf967f0adfb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3209	3209	MERGE	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-8db1adfe2496a10e	0e2be0a7b5d97e918cb2dac539a5c44e6edf0b432bef8b47c2163f3349aa2e44
REMOVED	BR-4e7759d4da21f77c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3210	3210	MERGE	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-7072a1083ea71984	6388a70c7875c06ff76bd10ef510c5c552f674809f08159c45b0ea71211917b9
REMOVED	BR-63abe6297ac63bab	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3213	3216	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-9a3a0c589a9fb08c	a4143987e41b66dd1d5d0c91748ed5df97ee0764a3bbc33340fcac55e521ea13
REMOVED	BR-f58953fe1fbcb0ed	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3215	3215	MERGE	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-f7da4983920ad841	d0df1e170a2548ccbf6ba56b7736e76bac971176b9db846e3ea4eb19cf7aea97
REMOVED	BR-68abf3013d4d3213	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3218	3218	PROJECTION	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-3ef7b7de5909824f	c19782703e29ad7e2a55c6a07f1919c7aa4a2a30f7420d5be9061357e3da54f5
REMOVED	BR-262e132c400e6983	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3219	3219	PROJECTION	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-f33ac3b42bd1ca18	574e503ebf375657becc635b361596c62710e41c2a28a73299d4cbb023f89f79
REMOVED	BR-947eb35ebdd96cad	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3220	3221	TERNARY	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-f9cd7004a6a78df9	b55ad1aa3d8fd11ecab090cf7bc9911ef6eaeb52e4d61ab273021f7d51f3ec1a
REMOVED	BR-8b088a3dc14038d8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3222	3223	TERNARY	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-2ac8c23390c5ab83	4a6ec8494e064e1ab5d9bd31783a852d71b34f88de09d78209c76edca399f820
REMOVED	BR-3b4232fb2c7aad94	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3224	3224	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-a5811919962c3632	39eed2a40dfc6b616b15bd98fa94b6c74c0d572a19bdc36e5af1f349679dc19b
REMOVED	BR-bdb5be4d68dee1bb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3224	3224	TERNARY	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-b47ba0f0b5c9f44e	c2de411414484e5cead3ff4dfe6690ec4d20e0ca8fc9509a39f339db91a6ae28
REMOVED	BR-d47530a48f100bfc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3225	3232	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-d124cc2555ae0efb	8eea1bb8207d5ffb68f71d41e8dd9aebb98c1a80539d95e0805eb56f6813e475
REMOVED	BR-2eb67342d9691398	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3227	3230	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-453b40250f6a872d	391d4fce41361e421ecb8b84b6f066a3c455476c18906b3f61849cc7f2263a72
REMOVED	BR-abb4b88d8419f459	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3227	3229	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-3009e98f8f0c11b9	74ee9e6230d6b409c16f7f97602a9b4b6dea29535c0e21c817c7094638124f93
REMOVED	BR-c0e9d495eabd2019	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3227	3228	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-916f63dbcc8dcbb9	621f44aa020aa27f5f45aef657d3d3c0b5a4f851e4fda6ac91eba1e06dbc5a6a
REMOVED	BR-dff1f5a1a69a59e1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3227	3227	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-5e3e75b8a83138eb	d7e9f9da5606bf9885f3d8b83b190cde7fd1bcf7d81c996c047ea85f787217d8
REMOVED	BR-0a27dddd73dce951	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3231	3231	CONTINUE	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-4ddf378aaee8fb8c	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
REMOVED	BR-2168e0a3306c1f03	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3233	3237	ENHANCED_FOR	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-6acf61a38deaed12	73f37aa485aaa6f3476eae9bfa37c07448422c3e3b15ca4fb05520a82b7e87f7
REMOVED	BR-51a3f3d3e7542ebe	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3242	3250	FOR	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-b9c221005c98cf29	d2aa525628d76202f2a88db21055aa9b315905fcfd7560d961896c466e34c7de
REMOVED	BR-f46bc173f4ef05fd	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3245	3249	ENHANCED_FOR	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-0e9266a6103feb7c	73f37aa485aaa6f3476eae9bfa37c07448422c3e3b15ca4fb05520a82b7e87f7
REMOVED	BR-4fc3b70f6f1fbf8a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3251	3255	FOR	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-73e5e40ee4bee047	4bf67e37ffee810e0e16bdd169ae35ddc912e5a079f7178450748c00eeb673e8
REMOVED	BR-8b7decef0f9414dc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3253	3254	IF	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-9695da7d4f21e04f	4f6538932cfe06f366d9c9d655662475591ff3c5fdc962260b8fe006a385ef2a
REMOVED	BR-b1f458318c1d5741	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3253	3253	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-12450bce18cfb8fc	48e18d01cf937d2b9a2611801fd8c2346348736ce6c420ec9594215d0702e22c
REMOVED	BR-ff4054040c7ba250	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3254	3254	THROW	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-2b1c5bfbef343030	7c9e156278eb39735a177990c719f3a817832c4c2d3c106fe801a0c693bfd95c
REMOVED	BR-4e5f14700c8e132a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3256	3257	RETURN	replayUniqueCfgTransientForwards	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-256bba406211a1d2	536a720a5800ca01ac3e696f74c4ad70338e3eab4002a94b3d195d33d064cb8d
REMOVED	BR-1a308e49a82153b6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3306	3307	IF	replayUniqueCfgTransientForward	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	BR-82a714432de0e79f	9ee1dceba99b7c2817c407f5531e1ef6c0e29f03f092f796cf1758ac21496dd9
ADDED	BR-36923a098d8c561b	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	60	60	MERGE	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	e4298d5f3f169807a9c128eee243bdafe516bcad85bcf9124645132a58487daa
ADDED	BR-712678905924b3bc	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	61	61	MERGE	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	68a2bb95a42eafff381a0baca87adde3b4b487c41aab62d679ee9cc629f16dfc
ADDED	BR-420b6aace522665f	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	62	67	ENHANCED_FOR	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	b176b7f7dd05d67e6500b5fe4568798c0e43bbd7ab89aad332566cfcf7036083
ADDED	BR-1bf612d9fee5c548	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	65	66	IF	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	3181b3ad14a04e203596622d73c531705d07f4905500091bd3a09cabeba7d52c
ADDED	BR-2bde8b066df95c34	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	65	65	SHORT_CIRCUIT	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	d9cdb1b701cde8b17bd8bcc089765a5f9db363140306eda0e7e988f269e3e261
ADDED	BR-632b86236ddf0056	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	66	66	RETURN	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-c55078450bac2b6d	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	68	68	RETURN	isPositiveRelationRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	10e0fa08a73f0cd151617165a96e7df8c8d14ecfc63d6f1f343559f16198939f
ADDED	BR-1f5fa8600c31cd0f	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	99	100	IF	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	8da94a5f679743aaee8e8b3aa94fbc31a1d1ef225b491203ef1b1382624d88eb
ADDED	BR-a34f64340320767b	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	100	100	RETURN	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	4ad2292cb6c5c2d31325739acfa4452421493ab7819e55fbaef0c55ac99bab33
ADDED	BR-f6198fda5859e35b	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	102	112	FOR	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	004d69f81b76dee920c4352e9b0a1c3f1707d434305ca557ed3c88d1b46dda79
ADDED	BR-ac8a033469f0d7f2	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	103	104	IF	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	edc73cd6f7c970b099a4c4501da3ad25b5c0cc3f472d5a2845415415a17ee966
ADDED	BR-3039fe2deacbe120	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	104	104	CONTINUE	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
ADDED	BR-5cc4fb744bfbf57f	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	106	107	SHORT_CIRCUIT	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	436460b8a1266d25260cd9f0804e735eb33e960055ae12fdfb8597855f01bc4e
ADDED	BR-ed1221a16248ed02	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	108	109	IF	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	1e19e1381da6a24a929abbb86434e3d96a543b36a94fdd4ebf051aff1dba04ff
ADDED	BR-cc881d37918236d1	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	108	108	SHORT_CIRCUIT	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	42e83cff9d90f365d03728a536e217eb9ad829c08ed9111a28a7d5ced718739f
ADDED	BR-0da8f6e299b92770	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	109	109	RETURN	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	4ad2292cb6c5c2d31325739acfa4452421493ab7819e55fbaef0c55ac99bab33
ADDED	BR-8d70c944b200a610	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	110	111	IF	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	b256490b58509ee71adc17b05725ac7e464cabeeba11555d11e9a95c0195d057
ADDED	BR-ed88daee41fe56c7	src/main/java/org/apache/sysds/hops/fedplanner/placement/CandidateClosureDependencies.java	113	113	RETURN	selectCfgReaderOrdinals	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	22e4420c23d78cb1437fa360248cf866878b8cdb0aca211dfaac3cacac963a19
ADDED	BR-f713d932d3a6958d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2527	2655	FOR	closeCfgTransientCandidateDependenciesMeasured	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	BR-f713d932d3a6958d	66a9751e6b33ca5a2e816cf051400d103e72dab413f795c5bf916c910537be33
